,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
2447,2015-05-30,MountGinini,-2.5,3.4,0.0,,,WSW,52.0,SW,WSW,20.0,17.0,96.0,87.0,,,,,-1.8,2.4,No
2448,2009-06-11,MountGinini,-8.5,0.6,1.0,,,S,31.0,WNW,SW,20.0,15.0,47.0,72.0,,,,,-0.9,-0.4,No
2449,2017-03-31,MountGinini,-1.1,12.2,0.0,,,SSE,46.0,ESE,WNW,9.0,6.0,76.0,48.0,,,,,2.5,11.3,No
2450,2009-01-01,MountGinini,5.0,16.0,0.0,,,,,W,W,31.0,39.0,76.0,53.0,,,,,9.7,15.3,No
2451,2015-05-02,MountGinini,4.6,10.3,0.2,,,ENE,41.0,ENE,NE,22.0,17.0,99.0,100.0,,,,,7.9,8.7,No
2452,2016-08-28,MountGinini,-3.6,3.1,0.0,,,SW,56.0,SW,WSW,20.0,26.0,100.0,89.0,,,,,-1.6,2.3,No
2453,2012-01-19,MountGinini,12.1,23.1,0.0,,,W,30.0,N,NW,6.0,11.0,60.0,54.0,,,,,17.0,22.0,No
2454,2015-10-07,MountGinini,12.2,17.3,0.0,,,W,37.0,WSW,ENE,11.0,13.0,29.0,94.0,,,,,15.8,9.3,No
2455,2009-05-04,MountGinini,1.8,10.9,0.0,,,SW,31.0,SW,SSW,20.0,9.0,53.0,41.0,,,,,4.7,10.2,No
2456,2012-03-17,MountGinini,8.2,16.1,5.2,,,E,31.0,NE,WNW,6.0,9.0,,77.0,,,,,,14.1,No
2457,2011-09-30,MountGinini,-2.9,0.1,17.4,,,WSW,57.0,WSW,W,15.0,22.0,,,,,,,,,Yes
2458,2015-01-06,MountGinini,11.1,18.8,1.8,,,ENE,30.0,S,NE,4.0,9.0,98.0,97.0,,,,,14.9,13.2,Yes
2459,2013-08-27,MountGinini,0.6,9.8,0.0,,,SW,39.0,W,W,15.0,9.0,66.0,56.0,,,,,5.8,9.1,No
2460,2013-09-04,MountGinini,4.8,14.5,0.0,,,W,33.0,NW,WNW,13.0,13.0,63.0,54.0,,,,,9.5,13.2,No
2461,2016-05-16,MountGinini,2.8,10.1,0.0,,,WSW,67.0,W,W,17.0,17.0,67.0,68.0,,,,,5.6,7.6,No
2462,2009-03-19,MountGinini,9.0,19.2,0.0,,,,,W,,24.0,,61.0,,,,,,10.8,,No
2463,2009-12-25,MountGinini,11.2,13.3,25.4,,,SSW,41.0,N,NNE,13.0,20.0,99.0,99.0,,,,,12.2,12.3,Yes
2464,2011-05-23,MountGinini,3.6,4.2,23.6,,,WNW,67.0,NW,WNW,33.0,22.0,,,,,,,,,Yes
2465,2013-01-30,MountGinini,6.9,19.5,0.4,,,NNW,33.0,N,NW,13.0,9.0,85.0,47.0,,,,,10.7,18.0,No
2466,2012-04-13,MountGinini,5.9,14.7,0.0,,,NNE,28.0,NW,WNW,11.0,6.0,39.0,60.0,,,,,10.8,13.8,No
2467,2012-11-18,MountGinini,4.0,12.1,0.4,,,WSW,59.0,WNW,W,17.0,30.0,,51.0,,,,,,10.2,No
2468,2015-02-19,MountGinini,8.9,18.8,0.0,,,NE,41.0,NE,N,13.0,4.0,98.0,69.0,,,,,10.6,18.5,No
2469,2009-06-25,MountGinini,-1.7,0.4,3.2,,,W,41.0,WSW,WSW,22.0,20.0,97.0,97.0,,,,,-1.7,-0.6,No
2470,2013-12-10,MountGinini,4.8,13.0,0.4,,,WSW,65.0,W,WSW,26.0,30.0,58.0,46.0,,,,,7.4,11.1,No
2471,2011-06-27,MountGinini,-2.2,4.9,0.0,,,SW,44.0,SSW,SSE,30.0,2.0,83.0,62.0,,,,,0.9,4.7,No
2472,2014-08-18,MountGinini,0.0,2.4,7.8,,,ESE,65.0,SE,SE,17.0,13.0,97.0,98.0,,,,,0.7,1.3,No
2473,2017-06-17,MountGinini,1.7,8.5,0.0,,,WNW,24.0,SW,W,2.0,4.0,49.0,89.0,,,,,6.1,5.3,No
2474,2016-04-02,MountGinini,6.8,15.5,0.0,,,WSW,50.0,SW,WSW,20.0,22.0,60.0,52.0,,,,,7.9,13.9,No
2475,2011-10-11,MountGinini,-2.5,8.4,0.0,,,WSW,61.0,SW,WSW,20.0,15.0,87.0,56.0,,,,,-1.0,6.5,No
2476,2015-05-31,MountGinini,-2.2,1.0,0.0,,,W,59.0,SW,W,28.0,20.0,97.0,94.0,,,,,-0.8,0.4,Yes
2477,2014-10-14,MountGinini,-0.4,0.0,12.2,,,SSE,81.0,SE,SSE,24.0,37.0,97.0,96.0,,,,,0.0,-1.1,Yes
2478,2016-03-29,MountGinini,8.2,13.3,0.0,,,NE,26.0,ENE,NNE,11.0,11.0,98.0,94.0,,,,,8.4,9.7,No
2479,2015-08-04,MountGinini,-8.2,-0.8,0.0,,,WSW,48.0,W,W,13.0,13.0,83.0,93.0,,,,,-5.3,-1.2,No
2480,2010-07-28,MountGinini,-0.4,3.0,,,,ENE,44.0,,,,,98.0,,,,,,0.6,,Yes
2481,2010-12-04,MountGinini,9.2,16.8,1.8,,,SE,39.0,SW,S,15.0,17.0,94.0,82.0,,,,,11.8,13.0,Yes
2482,2015-02-18,MountGinini,11.5,19.0,3.6,,,ENE,46.0,E,ENE,6.0,11.0,98.0,62.0,,,,,12.4,17.8,No
2483,2014-06-15,MountGinini,-1.2,2.7,17.8,,,SSW,72.0,,SW,0.0,17.0,98.0,98.0,,,,,0.1,1.5,No
2484,2011-12-24,MountGinini,8.9,19.7,1.2,,,E,37.0,SSW,NNE,11.0,2.0,67.0,68.0,,,,,14.7,15.8,Yes
2485,2016-02-21,MountGinini,9.5,21.1,0.0,,,ENE,30.0,NE,WNW,9.0,13.0,97.0,51.0,,,,,10.5,19.5,No
2486,2016-08-23,MountGinini,-1.9,2.4,3.6,,,SSE,28.0,SSE,SW,11.0,6.0,100.0,96.0,,,,,-1.6,2.4,No
2487,2010-05-07,MountGinini,-0.9,9.1,0.2,,,SW,46.0,SSW,SW,26.0,28.0,42.0,60.0,,,,,4.5,5.8,No
2488,2017-04-04,MountGinini,2.5,9.7,0.6,,,E,44.0,ESE,ESE,15.0,6.0,98.0,88.0,,,,,4.4,8.6,No
2489,2017-03-02,MountGinini,10.4,20.7,0.0,,,ESE,41.0,ESE,SSE,4.0,6.0,75.0,37.0,,,,,13.0,19.7,No
2490,2009-03-23,MountGinini,10.4,20.5,0.0,,,,,,WNW,,19.0,,46.0,,,,,,19.4,No
2491,2010-02-25,MountGinini,7.0,16.7,0.4,,,ENE,35.0,E,ENE,15.0,17.0,98.0,60.0,,,,,7.8,16.2,No
2492,2011-07-03,MountGinini,0.2,2.8,0.0,,,NW,67.0,WNW,NW,17.0,22.0,94.0,100.0,,,,,1.1,2.6,Yes
2493,2010-09-30,MountGinini,-5.3,9.2,,,,SSW,28.0,,WNW,,13.0,,43.0,,,,,,8.3,No
2494,2014-01-03,MountGinini,10.1,21.6,0.0,,,W,61.0,W,WNW,15.0,24.0,97.0,58.0,,,,,12.9,19.3,No
2495,2015-10-14,MountGinini,4.7,17.8,0.0,,,ENE,37.0,WNW,WNW,17.0,9.0,97.0,62.0,,,,,9.7,16.7,No
2496,2012-02-02,MountGinini,5.7,8.9,0.2,,,E,37.0,E,E,15.0,15.0,,,,,,,,,Yes
2497,2011-01-11,MountGinini,9.5,13.4,15.6,,,ENE,59.0,ENE,ENE,28.0,24.0,99.0,99.0,,,,,11.8,12.9,Yes
2498,2009-09-22,MountGinini,5.1,12.3,25.0,,,NW,80.0,NW,,37.0,,98.0,,,,,,6.6,,Yes
2499,2012-04-20,MountGinini,6.1,10.9,35.4,,,NW,24.0,WNW,NW,13.0,9.0,99.0,,,,,,9.1,,Yes
2500,2014-03-26,MountGinini,7.3,11.1,1.8,,,ENE,57.0,E,E,19.0,19.0,98.0,97.0,,,,,10.5,10.0,Yes
2501,2010-03-08,MountGinini,8.7,13.9,78.0,,,WNW,65.0,WNW,NW,24.0,30.0,99.0,85.0,,,,,9.6,11.7,Yes
2502,2012-07-15,MountGinini,-2.8,0.2,,,,WSW,61.0,,WSW,,19.0,,,,,,,,,Yes
2503,2011-03-26,MountGinini,3.1,12.7,0.4,,,SSE,35.0,SE,NE,9.0,2.0,,86.0,,,,,,9.5,No
2504,2009-04-18,MountGinini,3.0,14.0,0.0,,,,,ESE,S,6.0,13.0,,,,,,,8.4,13.3,No
2505,2010-04-22,MountGinini,,16.3,,,,WSW,31.0,,W,,13.0,,70.0,,,,,,13.2,No
2506,2017-03-20,Newcastle,23.0,,1.2,,,,,NE,,9.0,,88.0,,,,6.0,,25.0,,No
2507,2016-06-08,Newcastle,11.5,20.0,0.0,,,,,SW,,19.0,,76.0,,,,1.0,,13.8,,No
2508,2009-12-28,Newcastle,19.6,24.6,5.4,,,,,,,0.0,0.0,95.0,83.0,,,8.0,8.0,22.0,23.5,Yes
2509,2012-01-13,Newcastle,12.5,26.2,0.0,,,,,NW,NE,2.0,4.0,61.0,51.0,,,1.0,5.0,20.5,25.5,No
2510,2011-09-24,Newcastle,14.2,21.5,1.4,,,,,N,SE,2.0,6.0,90.0,71.0,,,7.0,8.0,17.0,19.8,Yes
2511,2015-06-05,Newcastle,6.2,15.5,1.6,,,,,,SE,0.0,9.0,92.0,41.0,,,8.0,6.0,9.2,15.4,No
2512,2014-03-10,Newcastle,18.5,28.0,0.0,,,,,N,NE,4.0,9.0,69.0,57.0,,,1.0,3.0,23.5,27.6,No
2513,2014-10-11,Newcastle,13.1,27.0,0.0,,,,,,SE,0.0,9.0,80.0,61.0,,,1.0,2.0,19.1,26.0,No
2514,2014-06-01,Newcastle,12.5,21.7,0.1,,,,,,NE,0.0,4.0,93.0,66.0,,,7.0,6.0,15.7,20.8,Yes
2515,2010-08-20,Newcastle,10.0,20.4,0.2,,,,,NW,NW,2.0,7.0,64.0,33.0,,,1.0,1.0,14.8,19.4,No
2516,2014-12-16,Newcastle,16.2,29.2,0.0,,,,,,NE,0.0,9.0,64.0,60.0,,,1.0,6.0,22.5,27.5,No
2517,2011-09-23,Newcastle,10.0,30.2,0.0,,,,,NW,,2.0,0.0,55.0,25.0,,,0.0,1.0,19.5,29.6,Yes
2518,2015-06-03,Newcastle,4.9,18.2,0.0,,,,,,,0.0,,72.0,,,,1.0,,9.1,,No
2519,2015-02-04,Newcastle,15.1,25.0,0.6,,,,,,SE,0.0,4.0,87.0,56.0,,,7.0,7.0,18.8,24.0,Yes
2520,2013-12-23,Newcastle,20.8,35.0,0.0,,,,,,NW,0.0,11.0,59.0,31.0,,,8.0,7.0,27.4,34.0,Yes
2521,2010-05-19,Newcastle,12.4,20.0,5.8,,,,,S,SE,6.0,4.0,80.0,74.0,,,7.0,6.0,15.5,18.2,Yes
2522,2009-07-30,Newcastle,,18.5,0.0,,,,,,NW,,9.0,,44.0,,,,1.0,,17.9,No
2523,2014-04-26,Newcastle,12.5,22.3,14.2,,,,,,,0.0,0.0,76.0,67.0,,,6.0,8.0,19.4,21.8,Yes
2524,2011-03-24,Newcastle,15.8,27.7,0.0,,,,,,NW,0.0,22.0,68.0,36.0,,,1.0,4.0,18.4,27.0,No
2525,2011-02-11,Newcastle,18.2,35.5,0.0,,,,,,SE,0.0,4.0,73.0,46.0,,,2.0,4.0,22.8,32.0,No
2526,2010-12-31,Newcastle,19.6,31.4,0.0,,,,,,SE,0.0,7.0,75.0,78.0,,,1.0,1.0,24.6,30.2,No
2527,2009-03-30,Newcastle,19.2,25.8,0.0,,,,,SE,SE,4.0,46.0,72.0,72.0,,,5.0,7.0,22.0,23.4,Yes
2528,2014-05-21,Newcastle,12.7,23.5,0.0,,,,,NW,SW,2.0,4.0,70.0,65.0,,,1.0,3.0,18.0,21.8,No
2529,2017-02-08,Newcastle,22.0,30.0,0.2,,,,,,,0.0,,84.0,,,,7.0,,26.0,,Yes
2530,2011-06-20,Newcastle,6.9,18.8,0.0,,,,,,NW,0.0,6.0,71.0,51.0,,,0.0,5.0,11.6,17.6,No
2531,2011-01-30,Newcastle,19.2,31.8,0.0,,,,,NE,,4.0,,69.0,,,,0.0,,25.4,,No
2532,2014-02-23,Newcastle,19.8,24.8,0.0,,,,,SE,SE,9.0,28.0,69.0,58.0,,,8.0,7.0,21.6,24.4,Yes
2533,2015-04-27,Newcastle,10.6,20.5,0.0,,,,,NW,,9.0,0.0,64.0,51.0,,,4.0,2.0,16.2,19.5,No
2534,2010-06-22,Newcastle,,16.8,33.6,,,,,,,0.0,0.0,92.0,85.0,,,7.0,7.0,14.5,16.4,Yes
2535,2010-05-23,Newcastle,12.0,18.7,8.0,,,,,SW,SE,6.0,6.0,77.0,68.0,,,5.0,2.0,14.4,17.5,No
2536,2011-06-29,Newcastle,12.4,19.6,0.0,,,,,S,NE,2.0,4.0,61.0,70.0,,,7.0,8.0,16.7,16.8,No
2537,2015-04-19,Newcastle,16.8,23.3,4.0,,,,,,SE,0.0,37.0,88.0,66.0,,,6.0,7.0,19.3,20.3,Yes
2538,2012-11-23,Newcastle,15.0,22.8,0.0,,,,,SE,SE,9.0,9.0,66.0,62.0,,,7.0,7.0,19.5,21.2,No
2539,2013-03-15,Newcastle,,27.8,0.0,,,,,,,,,,,,,,,,,Yes
2540,2012-09-26,Newcastle,14.4,22.5,0.0,,,,,NE,SE,9.0,19.0,61.0,58.0,,,5.0,1.0,19.2,20.8,No
2541,2015-01-29,Newcastle,15.2,24.2,2.6,,,,,SW,SE,19.0,28.0,65.0,48.0,,,1.0,3.0,19.0,22.5,No
2542,2014-03-16,Newcastle,18.4,31.5,0.4,,,,,,NW,0.0,37.0,69.0,40.0,,,6.0,8.0,23.5,27.8,Yes
2543,2014-05-16,Newcastle,8.6,23.8,0.5,,,,,,N,0.0,4.0,89.0,43.0,,,0.0,1.0,14.0,22.7,No
2544,2014-01-09,Newcastle,13.8,25.9,0.0,,,,,SE,SE,4.0,9.0,50.0,56.0,,,6.0,6.0,22.5,24.2,No
2545,2010-10-19,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No
2546,2010-05-30,Newcastle,12.8,18.0,3.2,,,,,NW,NW,28.0,28.0,68.0,57.0,,,1.0,5.0,14.5,16.9,No
2547,2014-04-23,Newcastle,17.0,,0.0,,,,,,SE,0.0,4.0,60.0,46.0,,,1.0,4.0,18.2,24.0,No
2548,2017-06-05,Newcastle,10.3,19.5,0.2,,,,,,,0.0,,99.0,,,,5.0,,10.5,,No
2549,2014-03-07,Newcastle,18.8,28.0,0.0,,,,,,SE,0.0,9.0,95.0,61.0,,,8.0,4.0,21.0,27.9,No
2550,2013-04-03,Newcastle,15.0,21.0,0.0,,,,,SW,,4.0,,81.0,,,,6.0,,19.5,,Yes
2551,2009-10-29,Newcastle,18.0,25.0,0.0,,,,,SE,SE,4.0,9.0,68.0,55.0,,,7.0,4.0,20.5,24.2,No
2552,2013-11-30,Newcastle,14.4,21.2,23.0,,,,,,SE,0.0,9.0,87.0,63.0,,,7.0,6.0,17.0,19.9,No
2553,2010-09-19,Newcastle,10.0,19.4,0.0,,,,,,,0.0,0.0,63.0,63.0,,,7.0,8.0,16.5,18.4,No
2554,2011-09-27,Newcastle,8.0,20.7,0.6,,,,,,NE,0.0,9.0,80.0,51.0,,,3.0,6.0,15.6,19.4,No
2555,2014-08-27,Newcastle,13.2,19.5,12.6,,,,,SE,SE,19.0,19.0,58.0,73.0,,,4.0,6.0,18.5,17.0,Yes
2556,2015-11-11,Newcastle,16.2,25.2,0.0,,,,,,,0.0,,63.0,,,,2.0,,23.0,,No
2557,2011-05-07,Newcastle,7.8,21.2,0.0,,,,,,SE,0.0,2.0,78.0,58.0,,,2.0,2.0,14.0,19.8,No
2558,2011-12-09,Newcastle,15.2,24.4,0.6,,,,,SE,SE,11.0,7.0,71.0,63.0,,,5.0,7.0,21.5,22.5,No
2559,2013-10-08,Newcastle,10.1,22.4,0.0,,,,,NE,SE,4.0,37.0,69.0,62.0,,,2.0,6.0,18.0,19.0,No
2560,2009-12-12,Newcastle,17.8,29.0,0.0,,,,,NE,SE,4.0,22.0,56.0,42.0,,,6.0,1.0,24.0,28.5,No
2561,2010-10-16,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No
2562,2010-02-10,Newcastle,,,0.0,,,,,,SE,,9.0,,57.0,,,,,,30.4,No
2563,2013-03-31,Newcastle,16.0,26.1,0.0,,,,,NW,NW,9.0,9.0,81.0,39.0,,,8.0,8.0,19.0,25.2,Yes
2564,2009-06-15,Newcastle,6.6,20.2,0.0,,,,,NW,,4.0,0.0,74.0,43.0,,,0.0,1.0,12.8,18.8,No
2565,2011-06-18,Newcastle,6.7,17.7,0.0,,,,,NW,SW,6.0,7.0,62.0,50.0,,,0.0,0.0,11.1,16.5,No
2566,2013-12-28,Newcastle,18.2,28.6,0.0,,,,,NE,NE,9.0,15.0,71.0,60.0,,,7.0,2.0,23.0,27.8,No
2567,2016-04-04,Newcastle,20.8,26.4,0.0,,,,,NE,,9.0,,74.0,,,,7.0,,23.0,,No
2568,2013-08-18,Newcastle,8.0,22.2,0.0,,,,,NW,NW,9.0,19.0,53.0,27.0,,,0.0,0.0,14.9,21.8,No
2569,2014-07-07,Newcastle,6.8,17.4,0.0,,,,,NW,NW,9.0,19.0,83.0,46.0,,,0.0,0.0,9.5,16.0,No
2570,2017-05-24,Newcastle,12.8,23.2,0.8,,,,,,,0.0,,85.0,,,,2.0,,16.5,,No
2571,2012-05-13,Newcastle,7.7,19.2,0.0,,,,,NW,NW,22.0,11.0,56.0,35.0,,,0.0,4.0,11.5,17.4,No
2572,2015-07-28,Newcastle,,17.2,0.0,,,,,,SE,0.0,4.0,63.0,43.0,,,1.0,1.0,8.8,16.2,No
2573,2016-08-22,Newcastle,4.6,13.7,0.0,,,,,,,0.0,,75.0,,,,8.0,,9.5,,Yes
2574,2012-01-30,Newcastle,21.2,32.7,1.6,,,,,,N,0.0,6.0,87.0,59.0,,,6.0,7.0,23.5,30.1,No
2575,2015-10-30,Newcastle,13.1,24.6,0.0,,,,,,,0.0,,72.0,,,,1.0,,19.2,,No
2576,2009-09-22,Newcastle,14.4,30.2,0.0,,,,,NW,NW,11.0,22.0,66.0,41.0,,,1.0,6.0,22.6,26.8,No
2577,2009-07-20,Newcastle,5.4,19.8,0.0,,,,,,,0.0,0.0,75.0,38.0,,,0.0,0.0,11.0,19.0,No
2578,2009-06-14,Newcastle,6.8,20.0,0.0,,,,,,,0.0,,72.0,,,,7.0,,10.4,,No
2579,2012-07-15,Newcastle,5.6,18.6,0.0,,,,,NW,,15.0,,57.0,,,,0.0,,9.3,,No
2580,2017-03-01,Newcastle,21.4,27.4,38.6,,,,,,,0.0,,81.0,,,,0.0,,24.5,,No
2581,2013-08-21,Newcastle,4.6,18.2,0.0,,,,,NW,SW,4.0,2.0,68.0,35.0,,,4.0,5.0,10.4,17.0,No
2582,2016-11-13,Newcastle,18.7,32.2,0.0,,,,,NW,,9.0,,45.0,,,,1.0,,28.6,,No
2583,2014-12-22,Newcastle,18.4,31.2,0.0,,,,,,NE,0.0,28.0,71.0,47.0,,,1.0,2.0,23.5,30.0,Yes
2584,2014-09-12,Newcastle,13.2,18.8,3.4,,,,,,,0.0,0.0,82.0,66.0,,,7.0,7.0,14.7,17.4,No
2585,2012-11-05,Newcastle,15.5,30.2,0.0,,,,,,NE,0.0,19.0,73.0,44.0,,,0.0,3.0,21.0,29.8,No
2586,2010-05-18,Newcastle,12.4,17.7,15.4,,,,,NW,SW,4.0,19.0,96.0,71.0,,,7.0,8.0,13.2,17.5,Yes
2587,2009-06-24,Newcastle,7.7,21.0,0.2,,,,,NW,,2.0,0.0,94.0,61.0,,,3.0,1.0,10.5,17.0,No
2588,2011-05-26,Newcastle,9.9,17.2,0.0,,,,,SE,,7.0,0.0,88.0,65.0,,,6.0,8.0,12.2,15.9,Yes
2589,2012-06-12,Newcastle,12.0,19.0,35.6,,,,,SE,SE,15.0,15.0,67.0,62.0,,,7.0,6.0,17.3,18.6,Yes
2590,2012-02-22,Newcastle,17.4,24.5,6.8,,,,,SE,SE,4.0,11.0,80.0,71.0,,,6.0,8.0,20.2,23.3,No
2591,2015-11-20,Newcastle,20.0,39.7,0.0,,,,,NE,,9.0,,56.0,,,,1.0,,27.6,,No
2592,2016-10-12,Newcastle,6.8,22.5,0.0,,,,,,,0.0,,55.0,,,,0.0,,14.8,,Yes
2593,2016-03-03,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No
2594,2015-08-26,Newcastle,12.7,19.2,0.2,,,,,NW,,19.0,,71.0,,,,7.0,,14.7,,No
2595,2014-06-08,Newcastle,10.0,18.2,1.0,,,,,,SW,0.0,4.0,69.0,81.0,,,6.0,6.0,13.8,15.3,No
2596,2010-08-25,Newcastle,10.8,19.2,0.1,,,,,NW,NW,19.0,44.0,58.0,34.0,,,1.0,1.0,14.8,18.2,No
2597,2014-03-19,Newcastle,15.5,27.0,0.0,,,,,,SE,0.0,9.0,74.0,71.0,,,0.0,6.0,22.5,25.5,No
2598,2009-10-08,Newcastle,9.8,18.5,0.0,,,,,SE,SW,37.0,56.0,51.0,45.0,,,7.0,6.0,14.0,18.4,No
2599,2014-07-11,Newcastle,8.6,16.8,0.0,,,,,NE,NW,28.0,19.0,61.0,43.0,,,0.0,0.0,11.0,15.8,No
2600,2009-08-15,Newcastle,5.8,21.8,0.0,,,,,NW,,9.0,0.0,62.0,40.0,,,0.0,0.0,12.8,20.6,No
2601,2012-08-06,Newcastle,9.2,20.5,0.0,,,,,W,NW,4.0,4.0,51.0,22.0,,,1.0,0.0,14.2,20.0,No
2602,2012-03-28,Newcastle,16.7,26.7,0.0,,,,,,SE,0.0,9.0,82.0,59.0,,,6.0,6.0,20.0,25.3,No
2603,2009-03-18,Newcastle,13.6,25.8,0.0,,,,,,S,0.0,19.0,86.0,57.0,,,3.0,2.0,18.0,25.2,No
2604,2014-09-13,Newcastle,13.7,20.5,0.0,,,,,,,0.0,,73.0,,,,4.0,,18.2,,No
2605,2014-11-22,Newcastle,19.0,27.5,0.0,,,,,,SE,0.0,9.0,73.0,60.0,,,8.0,1.0,21.5,25.0,No
2606,2014-10-20,Newcastle,10.7,21.8,0.0,,,,,SW,SE,56.0,19.0,77.0,64.0,,,7.0,7.0,19.5,19.6,No
2607,2014-01-03,Newcastle,20.8,29.2,0.0,,,,,NE,SE,4.0,28.0,65.0,68.0,,,8.0,1.0,23.8,28.2,No
2608,2014-02-19,Newcastle,19.7,32.0,0.0,,,,,,SE,0.0,4.0,84.0,72.0,,,5.0,8.0,24.4,27.0,Yes
2609,2016-06-14,Newcastle,,,0.0,,,,,,,,,,,,,,,,,No
2610,2014-04-24,Newcastle,,29.5,0.0,,,,,,NW,,9.0,,34.0,,,,6.0,,29.2,Yes
2611,2014-05-20,Newcastle,11.4,23.1,0.0,,,,,,NE,0.0,2.0,81.0,53.0,,,8.0,8.0,15.6,22.8,No
2612,2010-02-12,Newcastle,19.4,37.7,0.0,,,,,NE,NW,4.0,9.0,67.0,,,,1.0,3.0,27.6,31.5,No
2613,2016-05-16,Newcastle,12.8,25.7,0.0,,,,,,,0.0,,70.0,,,,0.0,,18.0,,No
2614,2017-04-27,Nhil,5.5,15.3,0.0,,,SSW,41.0,SW,SW,17.0,22.0,89.0,63.0,1026.3,1024.5,,,9.3,14.2,No
2615,2016-08-29,Nhil,6.7,21.0,0.2,,,NE,39.0,NE,NNE,19.0,15.0,64.0,36.0,1020.7,1017.4,,,11.3,20.5,Yes
2616,2015-07-02,Nhil,7.3,12.9,1.4,,,SSW,46.0,SW,SSW,20.0,24.0,89.0,48.0,1025.8,1027.6,,,9.2,12.0,No
2617,2014-01-28,Nhil,22.6,43.0,0.0,,,WSW,67.0,N,WNW,20.0,30.0,23.0,8.0,1010.9,1007.6,,,30.5,41.2,No
2618,2016-08-06,Nhil,4.0,14.8,0.0,,,E,20.0,ENE,ENE,11.0,9.0,88.0,56.0,1028.1,1025.2,,,7.0,13.8,No
2619,2016-04-14,Nhil,7.7,24.2,0.0,,,NNW,28.0,ENE,NW,13.0,17.0,66.0,30.0,1025.9,1023.2,,,15.3,23.2,No
2620,2014-06-03,Nhil,6.6,17.0,0.2,,,WSW,26.0,WSW,W,15.0,19.0,93.0,64.0,1020.6,1019.5,,,11.8,16.8,No
2621,2017-02-04,Nhil,14.4,36.7,0.0,,,NW,54.0,NE,WNW,13.0,28.0,51.0,14.0,1010.4,1007.0,,,21.0,36.0,No
2622,2014-09-22,Nhil,3.9,25.0,0.0,,,ENE,26.0,NE,NNE,13.0,13.0,59.0,19.0,1028.9,1024.2,,,13.5,24.6,No
2623,2014-03-27,Nhil,15.9,24.9,0.0,,,SSW,41.0,SSE,S,11.0,19.0,84.0,52.0,1017.1,1014.7,,,17.9,24.0,No
2624,2015-03-03,Nhil,12.3,28.3,0.0,,,SW,37.0,S,WSW,15.0,17.0,59.0,22.0,1016.8,1015.4,,,15.8,26.2,No
2625,2014-06-12,Nhil,8.1,14.1,0.0,,,ENE,26.0,ENE,ENE,17.0,17.0,84.0,79.0,1014.7,1011.2,,,9.2,13.5,Yes
2626,2016-01-16,Nhil,7.8,30.0,0.0,,,E,37.0,ESE,NNE,22.0,9.0,51.0,21.0,1026.9,1022.5,,,16.5,27.5,No
2627,2016-06-19,Nhil,3.9,14.7,0.0,,,SSE,26.0,S,SSW,11.0,15.0,96.0,64.0,1018.4,1013.7,,,5.4,14.3,No
2628,2016-08-13,Nhil,6.1,14.5,0.4,,,W,44.0,NNW,W,11.0,28.0,98.0,68.0,1023.3,1022.5,,,6.9,13.7,No
2629,2017-03-08,Nhil,16.0,33.9,0.0,,,E,35.0,ENE,NNW,24.0,15.0,55.0,19.0,1015.9,1013.7,,,19.4,31.9,No
2630,2015-05-09,Nhil,9.3,17.2,2.0,,,NW,59.0,NW,NW,24.0,33.0,99.0,69.0,1016.7,1013.1,,,11.6,16.8,Yes
2631,2014-03-03,Nhil,9.4,32.0,0.0,,,SSE,31.0,ESE,N,15.0,11.0,65.0,18.0,1023.7,1020.8,,,15.6,30.1,No
2632,2015-12-23,Nhil,10.6,33.0,0.0,,,SW,39.0,SE,S,9.0,17.0,47.0,9.0,1017.2,1014.1,,,20.1,30.2,No
2633,2015-01-10,Nhil,12.9,19.7,23.6,,,SE,31.0,SE,SSE,22.0,22.0,100.0,91.0,1011.6,1011.8,,,13.0,16.3,No
2634,2013-11-15,Nhil,4.5,22.5,0.0,,,S,43.0,SSE,SSE,17.0,20.0,61.0,34.0,1021.1,1018.6,,,13.4,20.5,No
2635,2015-01-25,Nhil,11.4,22.6,0.0,,,SW,59.0,WSW,SW,22.0,37.0,58.0,34.0,1010.2,1010.7,,,15.3,21.7,No
2636,2013-07-10,Nhil,1.1,12.7,0.2,,,NE,20.0,NE,NNE,15.0,9.0,94.0,56.0,1031.6,1029.8,,,2.0,12.0,No
2637,2016-09-14,Nhil,7.4,11.7,15.6,,,NNW,39.0,N,NW,13.0,17.0,90.0,88.0,1004.4,1001.1,,,8.3,9.7,Yes
2638,2013-05-11,Nhil,12.6,26.3,0.0,,,NNW,44.0,NNE,N,13.0,19.0,47.0,23.0,1025.0,1020.0,,,16.5,25.1,No
2639,2013-07-12,Nhil,3.9,14.3,0.2,,,ENE,28.0,ENE,NE,20.0,17.0,93.0,77.0,1028.6,1025.9,,,5.3,14.0,Yes
2640,2015-01-15,Nhil,13.7,23.5,0.0,,,SW,41.0,SW,SW,24.0,22.0,68.0,49.0,1011.5,1010.2,,,15.4,20.7,No
